view,prot_dim,comp_dim,hdims,graph_dim,kaiming_constant,dprob,tr_batch_size,val_batch_size,test_batch_size,optimizer,optimizer__global__weight_decay,optimizer__global__lr,optimizer__sgd__nesterov,optimizer__sgd__momentum,optimizer__adam__amsgrad,optimizer__adadelta__rho,optimizer__adagrad__lr_decay,optimizer__rmsprop__momentum,score
weave,8421,1024,"[1263, 2727]",509,5,0.08996946110196515,64,512,512,adagrad,0.001327922698219376,0.11359174674217933,True,0.011133170743477238,False,0.0007473156104842762,0.00283410716962404,0.2629609519633727,-0.7984085181846164
weave,8421,1024,"[2888, 4777]",433,5,0.07004514496944972,32,512,512,adamax,0.07404045353880422,0.396688027111885,True,0.008872361411031838,False,0.004052664449666361,0.04138485164912322,0.014966831947854734,-0.8042449205590774
weave,8421,1024,"[2695, 3714, 3909, 4613]",305,5,0.688374122310414,32,512,512,adam,0.00021657937201831532,0.035005820562999904,True,0.05337918682681145,False,0.0005874705385090881,0.00017336485468569598,0.02421248921462283,-0.8168090524704963
weave,8421,1024,[5000],266,5,0.5230636473039391,128,512,512,sgd,1.0,0.0001,False,1.0,True,1.0,0.0001,1.0,-0.8189404772363885
weave,8421,1024,"[463, 3792, 3682, 1879]",194,5,0.03415009085924511,256,512,512,adamax,0.030068953285509785,0.08203083506474816,True,0.14031632632215188,False,0.0008587064271627555,0.04886947027413684,0.0006033604901498657,-0.8263418297948436
weave,8421,1024,"[5000, 487, 2820, 256]",64,5,0.6758209344957352,128,512,512,adagrad,0.0001,1.0,False,1.0,True,0.0001,0.004945806837771937,0.002243637155935876,-0.8343748865329709
weave,8421,1024,"[2054, 2543]",157,5,0.5220572783170265,512,512,512,adam,0.48160524259892246,0.007596476697004327,False,0.00025849402360153615,True,0.0020093117834606385,0.0035231322400214125,0.24065426207172147,-0.8401457231938353
weave,8421,1024,"[957, 4465]",174,5,0.01097576228975726,32,512,512,rmsprop,0.3489521258720723,0.00028638371509545667,True,0.0034945893959348806,True,0.00840562949068711,0.006926499382976032,0.05459701492529353,-0.856183598381354
weave,8421,1024,"[2695, 3714, 3909, 4613]",305,5,0.688374122310414,32,512,512,adam,0.00021657937201831532,0.035005820562999904,True,0.05337918682681145,False,0.0005874705385090881,0.00017336485468569598,0.02421248921462283,-0.8567546561590798
weave,8421,1024,"[2178, 1158, 2572, 2639]",245,5,0.02302453400044258,32,512,512,adagrad,0.0011578300820105593,0.33526482425879894,False,0.008125347336415277,True,0.00016845348482920214,0.0004247573607883566,0.002261882326425276,-0.8707142534653488
weave,8421,1024,"[463, 3792, 3682, 1879]",194,5,0.03415009085924511,256,512,512,adamax,0.030068953285509785,0.08203083506474816,True,0.14031632632215188,False,0.0008587064271627555,0.04886947027413684,0.0006033604901498657,-0.8815005080279881
weave,8421,1024,"[463, 3792, 3682, 1879]",194,5,0.03415009085924511,256,512,512,adamax,0.030068953285509785,0.08203083506474816,True,0.14031632632215188,False,0.0008587064271627555,0.04886947027413684,0.0006033604901498657,-0.892334957488021
weave,8421,1024,"[463, 3792, 3682, 1879]",194,5,0.03415009085924511,256,512,512,adamax,0.030068953285509785,0.08203083506474816,True,0.14031632632215188,False,0.0008587064271627555,0.04886947027413684,0.0006033604901498657,-0.9280890173356133
weave,8421,1024,"[2695, 3714, 3909, 4613]",305,5,0.688374122310414,32,512,512,adam,0.00021657937201831532,0.035005820562999904,True,0.05337918682681145,False,0.0005874705385090881,0.00017336485468569598,0.02421248921462283,-0.9381071409949701
